"Status","Date and Time","Response Time (ms)","Error","Location"
"up","10/09/2017 10:26:24PM","285 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 10:25:24PM","343 ms","OK","Atlanta (GA)"
"up","10/09/2017 10:24:24PM","79 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 10:23:24PM","116 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 10:22:24PM","129 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 10:21:24PM","143 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 10:20:24PM","78 ms","OK","London (UK)"
"up","10/09/2017 10:19:24PM","135 ms","OK","Vienna (Austria)"
"up","10/09/2017 10:18:24PM","75 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 10:17:24PM","308 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 10:16:24PM","235 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 10:15:24PM","317 ms","OK","Atlanta (GA)"
"up","10/09/2017 10:14:24PM","33 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 10:13:24PM","104 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 10:12:24PM","126 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 10:11:24PM","158 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 10:10:24PM","66 ms","OK","London (UK)"
"up","10/09/2017 10:09:24PM","125 ms","OK","Vienna (Austria)"
"up","10/09/2017 10:08:24PM","72 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 10:07:24PM","203 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 10:06:24PM","228 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 10:05:24PM","128 ms","OK","Atlanta (GA)"
"up","10/09/2017 10:04:24PM","61 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 10:03:24PM","196 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 10:02:24PM","133 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 10:01:24PM","145 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 10:00:24PM","257 ms","OK","London (UK)"
"up","10/09/2017 09:59:24PM","109 ms","OK","Vienna (Austria)"
"up","10/09/2017 09:58:24PM","190 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 09:57:24PM","218 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 09:56:24PM","226 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 09:55:24PM","1,330 ms","OK","Atlanta (GA)"
"up","10/09/2017 09:54:24PM","23 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 09:53:24PM","120 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 09:52:24PM","132 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 09:51:24PM","157 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 09:50:24PM","56 ms","OK","London (UK)"
"up","10/09/2017 09:49:24PM","105 ms","OK","Vienna (Austria)"
"up","10/09/2017 09:48:24PM","75 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 09:47:24PM","198 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 09:46:24PM","305 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 09:45:24PM","213 ms","OK","Atlanta (GA)"
"up","10/09/2017 09:44:24PM","93 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 09:43:24PM","127 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 09:42:24PM","158 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 09:41:24PM","124 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 09:40:24PM","154 ms","OK","London (UK)"
"up","10/09/2017 09:39:24PM","131 ms","OK","Vienna (Austria)"
"up","10/09/2017 09:38:24PM","87 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 09:37:24PM","244 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 09:36:24PM","254 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 09:35:24PM","942 ms","OK","Atlanta (GA)"
"up","10/09/2017 09:34:24PM","54 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 09:33:24PM","116 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 09:32:24PM","142 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 09:31:24PM","334 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 09:30:24PM","48 ms","OK","London (UK)"
"up","10/09/2017 09:29:24PM","106 ms","OK","Vienna (Austria)"
"up","10/09/2017 09:28:24PM","71 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 09:27:24PM","143 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 09:26:24PM","225 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 09:25:24PM","181 ms","OK","Atlanta (GA)"
"up","10/09/2017 09:24:24PM","30 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 09:23:24PM","107 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 09:22:24PM","130 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 09:21:24PM","136 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 09:20:24PM","105 ms","OK","London (UK)"
"up","10/09/2017 09:19:24PM","127 ms","OK","Vienna (Austria)"
"up","10/09/2017 09:18:24PM","71 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 09:17:24PM","211 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 09:16:24PM","224 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 09:15:24PM","148 ms","OK","Atlanta (GA)"
"up","10/09/2017 09:14:24PM","28 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 09:13:24PM","120 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 09:12:24PM","87 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 09:11:24PM","461 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 09:10:24PM","94 ms","OK","London (UK)"
"up","10/09/2017 09:09:24PM","246 ms","OK","Vienna (Austria)"
"up","10/09/2017 09:08:24PM","213 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 09:07:24PM","193 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 09:06:24PM","432 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 09:05:24PM","193 ms","OK","Atlanta (GA)"
"up","10/09/2017 09:04:24PM","32 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 09:03:24PM","108 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 09:02:24PM","135 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 09:01:24PM","157 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 09:00:24PM","141 ms","OK","London (UK)"
"up","10/09/2017 08:59:24PM","137 ms","OK","Vienna (Austria)"
"up","10/09/2017 08:58:24PM","70 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 08:57:24PM","151 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 08:56:24PM","249 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 08:55:24PM","313 ms","OK","Atlanta (GA)"
"up","10/09/2017 08:54:24PM","99 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 08:53:24PM","115 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 08:52:24PM","132 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 08:51:24PM","133 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 08:50:24PM","68 ms","OK","London (UK)"
"up","10/09/2017 08:49:24PM","113 ms","OK","Vienna (Austria)"
"up","10/09/2017 08:48:24PM","85 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 08:47:24PM","193 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 08:46:24PM","234 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 08:45:24PM","240 ms","OK","Atlanta (GA)"
"up","10/09/2017 08:44:24PM","69 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 08:43:24PM","114 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 08:42:24PM","77 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 08:41:24PM","319 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 08:40:24PM","158 ms","OK","London (UK)"
"up","10/09/2017 08:39:24PM","145 ms","OK","Vienna (Austria)"
"up","10/09/2017 08:38:24PM","69 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 08:37:24PM","226 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 08:36:24PM","231 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 08:35:24PM","215 ms","OK","Atlanta (GA)"
"up","10/09/2017 08:34:24PM","31 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 08:33:24PM","109 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 08:32:24PM","130 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 08:31:24PM","491 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 08:30:24PM","107 ms","OK","London (UK)"
"up","10/09/2017 08:29:24PM","105 ms","OK","Vienna (Austria)"
"up","10/09/2017 08:28:24PM","83 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 08:27:24PM","256 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 08:26:24PM","231 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 08:25:24PM","124 ms","OK","Atlanta (GA)"
"up","10/09/2017 08:24:24PM","64 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 08:23:24PM","123 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 08:22:24PM","74 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 08:21:24PM","137 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 08:20:24PM","59 ms","OK","London (UK)"
"up","10/09/2017 08:19:24PM","112 ms","OK","Vienna (Austria)"
"up","10/09/2017 08:18:24PM","70 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 08:17:24PM","196 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 08:16:24PM","226 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 08:15:24PM","134 ms","OK","Atlanta (GA)"
"up","10/09/2017 08:14:24PM","47 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 08:13:24PM","133 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 08:12:24PM","73 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 08:11:24PM","177 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 08:10:24PM","162 ms","OK","London (UK)"
"up","10/09/2017 08:09:24PM","131 ms","OK","Vienna (Austria)"
"up","10/09/2017 08:08:24PM","88 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 08:07:24PM","182 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 08:06:24PM","231 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 08:05:24PM","229 ms","OK","Atlanta (GA)"
"up","10/09/2017 08:04:24PM","36 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 08:03:24PM","105 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 08:02:24PM","75 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 08:01:24PM","181 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 08:00:24PM","213 ms","OK","London (UK)"
"up","10/09/2017 07:59:24PM","113 ms","OK","Vienna (Austria)"
"up","10/09/2017 07:58:24PM","73 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 07:57:24PM","208 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 07:56:24PM","242 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 07:55:24PM","150 ms","OK","Atlanta (GA)"
"up","10/09/2017 07:54:24PM","61 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 07:53:24PM","110 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 07:52:24PM","69 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 07:51:24PM","166 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 07:50:24PM","214 ms","OK","London (UK)"
"up","10/09/2017 07:49:24PM","114 ms","OK","Vienna (Austria)"
"up","10/09/2017 07:48:24PM","68 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 07:47:24PM","196 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 07:46:24PM","238 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 07:45:24PM","274 ms","OK","Atlanta (GA)"
"up","10/09/2017 07:44:24PM","56 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 07:43:24PM","116 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 07:42:24PM","86 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 07:41:24PM","1,012 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 07:40:24PM","167 ms","OK","London (UK)"
"up","10/09/2017 07:39:24PM","99 ms","OK","Vienna (Austria)"
"up","10/09/2017 07:38:24PM","78 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 07:37:24PM","239 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 07:36:24PM","226 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 07:35:24PM","185 ms","OK","Atlanta (GA)"
"up","10/09/2017 07:34:24PM","29 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 07:33:24PM","122 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 07:32:24PM","147 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 07:31:24PM","106 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 07:30:24PM","169 ms","OK","London (UK)"
"up","10/09/2017 07:29:24PM","175 ms","OK","Vienna (Austria)"
"up","10/09/2017 07:28:24PM","71 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 07:27:24PM","176 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 07:26:24PM","241 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 07:25:24PM","314 ms","OK","Atlanta (GA)"
"up","10/09/2017 07:24:24PM","27 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 07:23:24PM","120 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 07:22:24PM","125 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 07:21:24PM","366 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 07:20:24PM","120 ms","OK","London (UK)"
"up","10/09/2017 07:19:24PM","141 ms","OK","Vienna (Austria)"
"up","10/09/2017 07:18:24PM","77 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 07:17:24PM","261 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 07:16:24PM","317 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 07:15:24PM","221 ms","OK","Atlanta (GA)"
"up","10/09/2017 07:14:24PM","175 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 07:13:24PM","124 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 07:12:24PM","203 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 07:11:24PM","94 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 07:10:24PM","201 ms","OK","London (UK)"
"up","10/09/2017 07:09:24PM","117 ms","OK","Vienna (Austria)"
"up","10/09/2017 07:08:24PM","73 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 07:07:24PM","252 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 07:06:24PM","223 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 07:05:24PM","186 ms","OK","Atlanta (GA)"
"up","10/09/2017 07:04:24PM","54 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 07:03:24PM","121 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 07:02:24PM","69 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 07:01:24PM","102 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 07:00:24PM","134 ms","OK","London (UK)"
"up","10/09/2017 06:59:24PM","257 ms","OK","Vienna (Austria)"
"up","10/09/2017 06:58:24PM","69 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 06:57:24PM","206 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 06:56:24PM","235 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 06:55:24PM","265 ms","OK","Atlanta (GA)"
"up","10/09/2017 06:54:24PM","50 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 06:53:24PM","119 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 06:52:24PM","150 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 06:51:24PM","110 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 06:50:24PM","69 ms","OK","London (UK)"
"up","10/09/2017 06:49:24PM","112 ms","OK","Vienna (Austria)"
"up","10/09/2017 06:48:24PM","163 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 06:47:24PM","198 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 06:46:24PM","244 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 06:45:24PM","956 ms","OK","Atlanta (GA)"
"up","10/09/2017 06:44:24PM","26 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 06:43:24PM","115 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 06:42:24PM","134 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 06:41:24PM","164 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 06:40:24PM","344 ms","OK","London (UK)"
"up","10/09/2017 06:39:24PM","116 ms","OK","Vienna (Austria)"
"up","10/09/2017 06:38:24PM","68 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 06:37:24PM","211 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 06:36:24PM","238 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 06:35:24PM","198 ms","OK","Atlanta (GA)"
"up","10/09/2017 06:34:24PM","26 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 06:33:24PM","127 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 06:32:24PM","65 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 06:31:24PM","137 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 06:30:24PM","132 ms","OK","London (UK)"
"up","10/09/2017 06:29:24PM","122 ms","OK","Vienna (Austria)"
"up","10/09/2017 06:28:24PM","74 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 06:27:24PM","192 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 06:26:24PM","347 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 06:25:24PM","396 ms","OK","Atlanta (GA)"
"up","10/09/2017 06:24:24PM","36 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 06:23:24PM","115 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 06:22:24PM","91 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 06:21:24PM","132 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 06:20:24PM","126 ms","OK","London (UK)"
"up","10/09/2017 06:19:24PM","112 ms","OK","Vienna (Austria)"
"up","10/09/2017 06:18:24PM","87 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 06:17:24PM","211 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 06:16:24PM","236 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 06:15:24PM","289 ms","OK","Atlanta (GA)"
"up","10/09/2017 06:14:24PM","24 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 06:13:24PM","109 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 06:12:24PM","73 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 06:11:24PM","156 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 06:10:24PM","49 ms","OK","London (UK)"
"up","10/09/2017 06:09:24PM","113 ms","OK","Vienna (Austria)"
"up","10/09/2017 06:08:24PM","356 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 06:07:24PM","243 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 06:06:24PM","238 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 06:05:24PM","304 ms","OK","Atlanta (GA)"
"up","10/09/2017 06:04:24PM","69 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 06:03:24PM","104 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 06:02:24PM","137 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 06:01:24PM","144 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 06:00:24PM","51 ms","OK","London (UK)"
"up","10/09/2017 05:59:24PM","124 ms","OK","Vienna (Austria)"
"up","10/09/2017 05:58:24PM","70 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 05:57:24PM","202 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 05:56:24PM","225 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 05:55:24PM","202 ms","OK","Atlanta (GA)"
"up","10/09/2017 05:54:24PM","35 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 05:53:24PM","113 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 05:52:24PM","74 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 05:51:24PM","95 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 05:50:24PM","108 ms","OK","London (UK)"
"up","10/09/2017 05:49:24PM","139 ms","OK","Vienna (Austria)"
"up","10/09/2017 05:48:24PM","69 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 05:47:24PM","214 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 05:46:24PM","285 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 05:45:24PM","243 ms","OK","Atlanta (GA)"
"up","10/09/2017 05:44:24PM","20 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 05:43:24PM","116 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 05:42:24PM","141 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 05:41:24PM","150 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 05:40:24PM","94 ms","OK","London (UK)"
"up","10/09/2017 05:39:24PM","115 ms","OK","Vienna (Austria)"
"up","10/09/2017 05:38:24PM","70 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 05:37:24PM","220 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 05:36:24PM","232 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 05:35:24PM","224 ms","OK","Atlanta (GA)"
"up","10/09/2017 05:34:24PM","40 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 05:33:24PM","109 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 05:32:24PM","80 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 05:31:24PM","117 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 05:30:24PM","91 ms","OK","London (UK)"
"up","10/09/2017 05:29:24PM","113 ms","OK","Vienna (Austria)"
"up","10/09/2017 05:28:24PM","71 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 05:27:24PM","185 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 05:26:24PM","225 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 05:25:24PM","308 ms","OK","Atlanta (GA)"
"up","10/09/2017 05:24:24PM","31 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 05:23:24PM","109 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 05:22:24PM","69 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 05:21:24PM","89 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 05:20:24PM","340 ms","OK","London (UK)"
"up","10/09/2017 05:19:24PM","133 ms","OK","Vienna (Austria)"
"up","10/09/2017 05:18:24PM","71 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 05:17:24PM","145 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 05:16:24PM","228 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 05:15:24PM","228 ms","OK","Atlanta (GA)"
"up","10/09/2017 05:14:24PM","86 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 05:13:24PM","116 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 05:12:24PM","154 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 05:11:24PM","104 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 05:10:24PM","97 ms","OK","London (UK)"
"up","10/09/2017 05:09:24PM","101 ms","OK","Vienna (Austria)"
"up","10/09/2017 05:08:24PM","70 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 05:07:24PM","211 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 05:06:24PM","313 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 05:05:24PM","140 ms","OK","Atlanta (GA)"
"up","10/09/2017 05:04:24PM","20 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 05:03:24PM","137 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 05:02:24PM","76 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 05:01:24PM","170 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 05:00:24PM","159 ms","OK","London (UK)"
"up","10/09/2017 04:59:24PM","130 ms","OK","Vienna (Austria)"
"up","10/09/2017 04:58:24PM","198 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 04:57:24PM","208 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 04:56:24PM","230 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 04:55:24PM","194 ms","OK","Atlanta (GA)"
"up","10/09/2017 04:54:24PM","109 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 04:53:24PM","115 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 04:52:24PM","160 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 04:51:24PM","88 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 04:50:24PM","66 ms","OK","London (UK)"
"up","10/09/2017 04:49:24PM","140 ms","OK","Vienna (Austria)"
"up","10/09/2017 04:48:24PM","71 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 04:47:24PM","152 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 04:46:24PM","217 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 04:45:24PM","632 ms","OK","Atlanta (GA)"
"up","10/09/2017 04:44:24PM","38 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 04:43:24PM","119 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 04:42:24PM","69 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 04:41:24PM","160 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 04:40:24PM","237 ms","OK","London (UK)"
"up","10/09/2017 04:39:24PM","126 ms","OK","Vienna (Austria)"
"up","10/09/2017 04:38:24PM","325 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 04:37:24PM","266 ms","OK","Tampa 2 (FL)"
"up","10/09/2017 04:36:24PM","241 ms","OK","Thessaloniki (Greece)"
"up","10/09/2017 04:35:24PM","285 ms","OK","Atlanta (GA)"
"up","10/09/2017 04:34:24PM","183 ms","OK","Stockholm 3 (Sweden)"
"up","10/09/2017 04:33:24PM","550 ms","OK","Toronto 5 (Canada)"
"up","10/09/2017 04:32:24PM","154 ms","OK","St. Louis 3 (MO)"
"up","10/09/2017 04:31:24PM","103 ms","OK","Strasbourg 5 (France)"
"up","10/09/2017 04:30:24PM","222 ms","OK","London (UK)"
"up","10/09/2017 04:29:24PM","99 ms","OK","Vienna (Austria)"
"up","10/09/2017 04:28:24PM","73 ms","OK","Dusseldorf (Germany)"
"up","10/09/2017 04:27:24PM","187 ms","OK","Tampa 2 (FL)"
